z_final	mh_final	bin_left	bin_right	bin_center	pdf
10.000000	1.000000e+09	-19.41810739	-19.22749583	-19.32280161	0.000000000000e+00
10.000000	1.000000e+09	-19.22749583	-19.03688427	-19.13219005	0.000000000000e+00
10.000000	1.000000e+09	-19.03688427	-18.84627272	-18.94157850	0.000000000000e+00
10.000000	1.000000e+09	-18.84627272	-18.65566116	-18.75096694	0.000000000000e+00
10.000000	1.000000e+09	-18.65566116	-18.46504960	-18.56035538	0.000000000000e+00
10.000000	1.000000e+09	-18.46504960	-18.27443804	-18.36974382	0.000000000000e+00
10.000000	1.000000e+09	-18.27443804	-18.08382649	-18.17913227	0.000000000000e+00
10.000000	1.000000e+09	-18.08382649	-17.89321493	-17.98852071	0.000000000000e+00
10.000000	1.000000e+09	-17.89321493	-17.70260337	-17.79790915	0.000000000000e+00
10.000000	1.000000e+09	-17.70260337	-17.51199182	-17.60729759	0.000000000000e+00
10.000000	1.000000e+09	-17.51199182	-17.32138026	-17.41668604	0.000000000000e+00
10.000000	1.000000e+09	-17.32138026	-17.13076870	-17.22607448	0.000000000000e+00
10.000000	1.000000e+09	-17.13076870	-16.94015714	-17.03546292	0.000000000000e+00
10.000000	1.000000e+09	-16.94015714	-16.74954559	-16.84485136	0.000000000000e+00
10.000000	1.000000e+09	-16.74954559	-16.55893403	-16.65423981	0.000000000000e+00
10.000000	1.000000e+09	-16.55893403	-16.36832247	-16.46362825	0.000000000000e+00
10.000000	1.000000e+09	-16.36832247	-16.17771091	-16.27301669	0.000000000000e+00
10.000000	1.000000e+09	-16.17771091	-15.98709936	-16.08240514	0.000000000000e+00
10.000000	1.000000e+09	-15.98709936	-15.79648780	-15.89179358	0.000000000000e+00
10.000000	1.000000e+09	-15.79648780	-15.60587624	-15.70118202	0.000000000000e+00
10.000000	1.000000e+09	-15.60587624	-15.41526469	-15.51057046	0.000000000000e+00
10.000000	1.000000e+09	-15.41526469	-15.22465313	-15.31995891	0.000000000000e+00
10.000000	1.000000e+09	-15.22465313	-15.03404157	-15.12934735	0.000000000000e+00
10.000000	1.000000e+09	-15.03404157	-14.84343001	-14.93873579	0.000000000000e+00
10.000000	1.000000e+09	-14.84343001	-14.65281846	-14.74812423	0.000000000000e+00
10.000000	1.000000e+09	-14.65281846	-14.46220690	-14.55751268	5.250025368949e-06
10.000000	1.000000e+09	-14.46220690	-14.27159534	-14.36690112	5.250025368949e-06
10.000000	1.000000e+09	-14.27159534	-14.08098378	-14.17628956	2.100010147580e-05
10.000000	1.000000e+09	-14.08098378	-13.89037223	-13.98567801	6.300030442739e-05
10.000000	1.000000e+09	-13.89037223	-13.69976067	-13.79506645	6.457531203807e-04
10.000000	1.000000e+09	-13.69976067	-13.50914911	-13.60445489	2.593512532261e-03
10.000000	1.000000e+09	-13.50914911	-13.31853755	-13.41384333	1.166030634444e-02
10.000000	1.000000e+09	-13.31853755	-13.12792600	-13.22323178	4.379046160240e-02
10.000000	1.000000e+09	-13.12792600	-12.93731444	-13.03262022	1.318176369636e-01
10.000000	1.000000e+09	-12.93731444	-12.74670288	-12.84200866	2.853493788531e-01
10.000000	1.000000e+09	-12.74670288	-12.55609133	-12.65139710	4.753005467271e-01
10.000000	1.000000e+09	-12.55609133	-12.36547977	-12.46078555	6.240390154547e-01
10.000000	1.000000e+09	-12.36547977	-12.17486821	-12.27017399	6.764447686876e-01
10.000000	1.000000e+09	-12.17486821	-11.98425665	-12.07956243	6.389333374264e-01
10.000000	1.000000e+09	-11.98425665	-11.79364510	-11.88895087	5.412828655640e-01
10.000000	1.000000e+09	-11.79364510	-11.60303354	-11.69833932	4.338200962870e-01
10.000000	1.000000e+09	-11.60303354	-11.41242198	-11.50772776	3.545027130129e-01
10.000000	1.000000e+09	-11.41242198	-11.22181042	-11.31711620	3.054989762191e-01
10.000000	1.000000e+09	-11.22181042	-11.03119887	-11.12650465	2.447299325736e-01
10.000000	1.000000e+09	-11.03119887	-10.84058731	-10.93589309	1.690718169816e-01
10.000000	1.000000e+09	-10.84058731	-10.64997575	-10.74528153	1.045752553241e-01
10.000000	1.000000e+09	-10.64997575	-10.45936419	-10.55466997	6.656507165290e-02
10.000000	1.000000e+09	-10.45936419	-10.26875264	-10.36405842	4.286645713747e-02
10.000000	1.000000e+09	-10.26875264	-10.07814108	-10.17344686	2.898014003660e-02
10.000000	1.000000e+09	-10.07814108	-9.88752952	-9.98283530	1.905234206392e-02
10.000000	1.000000e+09	-9.88752952	-9.69691797	-9.79222374	1.310406332090e-02
10.000000	1.000000e+09	-9.69691797	-9.50630641	-9.60161219	8.688791985610e-03
10.000000	1.000000e+09	-9.50630641	-9.31569485	-9.41100063	5.906278540068e-03
10.000000	1.000000e+09	-9.31569485	-9.12508329	-9.22038907	4.336520954752e-03
10.000000	1.000000e+09	-9.12508329	-8.93447174	-9.02977751	3.228765601904e-03
10.000000	1.000000e+09	-8.93447174	-8.74386018	-8.83916596	2.100010147580e-03
10.000000	1.000000e+09	-8.74386018	-8.55324862	-8.64855440	1.690508168802e-03
10.000000	1.000000e+09	-8.55324862	-8.36263706	-8.45794284	1.165505631907e-03
10.000000	1.000000e+09	-8.36263706	-8.17202551	-8.26733129	8.977543380903e-04
10.000000	1.000000e+09	-8.17202551	-7.98141395	-8.07671973	6.457531203807e-04
10.000000	1.000000e+09	-7.98141395	-7.79080239	-7.88610817	5.617527144775e-04
10.000000	1.000000e+09	-7.79080239	-7.60019083	-7.69549661	4.410021309917e-04
10.000000	1.000000e+09	-7.60019083	-7.40957928	-7.50488506	3.150015221369e-04
10.000000	1.000000e+09	-7.40957928	-7.21896772	-7.31427350	2.730013191853e-04
10.000000	1.000000e+09	-7.21896772	-7.02835616	-7.12366194	2.257510908648e-04
10.000000	1.000000e+09	-7.02835616	-6.83774461	-6.93305038	2.205010654959e-04
10.000000	1.000000e+09	-6.83774461	-6.64713305	-6.74243883	1.417506849616e-04
10.000000	1.000000e+09	-6.64713305	-6.45652149	-6.55182727	1.312506342237e-04
10.000000	1.000000e+09	-6.45652149	-6.26590993	-6.36121571	9.975048201003e-05
10.000000	1.000000e+09	-6.26590993	-6.07529838	-6.17060415	8.400040590318e-05
10.000000	1.000000e+09	-6.07529838	-5.88468682	-5.97999260	6.825032979633e-05
10.000000	1.000000e+09	-5.88468682	-5.69407526	-5.78938104	6.300030442739e-05
10.000000	1.000000e+09	-5.69407526	-5.50346370	-5.59876948	3.675017758264e-05
10.000000	1.000000e+09	-5.50346370	-5.31285215	-5.40815793	5.250025368949e-05
10.000000	1.000000e+09	-5.31285215	-5.12224059	-5.21754637	3.675017758264e-05
10.000000	1.000000e+09	-5.12224059	-4.93162903	-5.02693481	2.100010147580e-05
10.000000	1.000000e+09	-4.93162903	-4.74101747	-4.83632325	1.050005073790e-05
10.000000	1.000000e+09	-4.74101747	-4.55040592	-4.64571170	1.575007610685e-05
10.000000	1.000000e+09	-4.55040592	-4.35979436	-4.45510014	1.050005073790e-05
10.000000	1.000000e+09	-4.35979436	-4.16918280	-4.26448858	2.625012684474e-05
10.000000	1.000000e+09	-4.16918280	-3.97857125	-4.07387702	1.050005073790e-05
10.000000	1.000000e+09	-3.97857125	-3.78795969	-3.88326547	0.000000000000e+00
10.000000	1.000000e+09	-3.78795969	-3.59734813	-3.69265391	0.000000000000e+00
10.000000	1.000000e+09	-3.59734813	-3.40673657	-3.50204235	1.050005073790e-05
10.000000	1.000000e+09	-3.40673657	-3.21612502	-3.31143079	0.000000000000e+00
10.000000	1.000000e+09	-3.21612502	-3.02551346	-3.12081924	0.000000000000e+00
10.000000	1.000000e+09	-3.02551346	-2.83490190	-2.93020768	1.575007610685e-05
10.000000	1.000000e+09	-2.83490190	-2.64429034	-2.73959612	5.250025368949e-06
10.000000	1.000000e+09	-2.64429034	-2.45367879	-2.54898457	0.000000000000e+00
10.000000	1.000000e+09	-2.45367879	-2.26306723	-2.35837301	0.000000000000e+00
10.000000	1.000000e+09	-2.26306723	-2.07245567	-2.16776145	5.250025368949e-06
10.000000	1.000000e+09	-2.07245567	-1.88184411	-1.97714989	0.000000000000e+00
10.000000	1.000000e+09	-1.88184411	-1.69123256	-1.78653834	0.000000000000e+00
10.000000	1.000000e+09	-1.69123256	-1.50062100	-1.59592678	0.000000000000e+00
10.000000	1.000000e+09	-1.50062100	-1.31000944	-1.40531522	0.000000000000e+00
10.000000	1.000000e+09	-1.31000944	-1.11939789	-1.21470366	1.050005073790e-05
10.000000	1.000000e+09	-1.11939789	-0.92878633	-1.02409211	0.000000000000e+00
10.000000	1.000000e+09	-0.92878633	-0.73817477	-0.83348055	0.000000000000e+00
10.000000	1.000000e+09	-0.73817477	-0.54756321	-0.64286899	0.000000000000e+00
10.000000	1.000000e+09	-0.54756321	-0.35695166	-0.45225743	0.000000000000e+00
10.000000	1.000000e+09	-0.35695166	-0.16634010	-0.26164588	0.000000000000e+00
10.000000	1.000000e+09	-0.16634010	0.02427146	-0.07103432	0.000000000000e+00
10.000000	1.000000e+09	0.02427146	0.21488302	0.11957724	0.000000000000e+00
10.000000	1.000000e+09	0.21488302	0.40549457	0.31018879	0.000000000000e+00
10.000000	1.000000e+09	0.40549457	0.59610613	0.50080035	0.000000000000e+00
10.000000	1.000000e+09	0.59610613	0.78671769	0.69141191	0.000000000000e+00
10.000000	1.000000e+09	0.78671769	0.97732925	0.88202347	0.000000000000e+00
10.000000	1.000000e+09	0.97732925	1.16794080	1.07263502	0.000000000000e+00
10.000000	1.000000e+09	1.16794080	1.35855236	1.26324658	0.000000000000e+00
10.000000	1.000000e+09	1.35855236	1.54916392	1.45385814	0.000000000000e+00
10.000000	1.000000e+09	1.54916392	1.73977547	1.64446970	0.000000000000e+00
10.000000	1.000000e+09	1.73977547	1.93038703	1.83508125	0.000000000000e+00
10.000000	1.000000e+09	1.93038703	2.12099859	2.02569281	0.000000000000e+00
10.000000	1.000000e+09	2.12099859	2.31161015	2.21630437	0.000000000000e+00
10.000000	1.000000e+09	2.31161015	2.50222170	2.40691593	0.000000000000e+00
10.000000	1.000000e+09	2.50222170	2.69283326	2.59752748	0.000000000000e+00
10.000000	1.000000e+09	2.69283326	2.88344482	2.78813904	0.000000000000e+00
10.000000	1.000000e+09	2.88344482	3.07405638	2.97875060	0.000000000000e+00
10.000000	1.000000e+09	3.07405638	3.26466793	3.16936215	0.000000000000e+00
10.000000	1.000000e+09	3.26466793	3.45527949	3.35997371	0.000000000000e+00
10.000000	1.000000e+09	3.45527949	3.64589105	3.55058527	0.000000000000e+00
10.000000	1.000000e+09	3.64589105	3.83650261	3.74119683	0.000000000000e+00
10.000000	1.000000e+09	3.83650261	4.02711416	3.93180838	0.000000000000e+00
10.000000	1.000000e+09	4.02711416	4.21772572	4.12241994	0.000000000000e+00
10.000000	1.000000e+09	4.21772572	4.40833728	4.31303150	0.000000000000e+00
10.000000	1.000000e+09	4.40833728	4.59894883	4.50364306	0.000000000000e+00
10.000000	1.000000e+09	4.59894883	4.78956039	4.69425461	0.000000000000e+00
10.000000	1.000000e+09	4.78956039	4.98017195	4.88486617	0.000000000000e+00
10.000000	1.000000e+09	4.98017195	5.17078351	5.07547773	0.000000000000e+00
10.000000	1.000000e+09	5.17078351	5.36139506	5.26608929	0.000000000000e+00
10.000000	1.000000e+09	5.36139506	5.55200662	5.45670084	0.000000000000e+00
10.000000	1.000000e+09	5.55200662	5.74261818	5.64731240	0.000000000000e+00
10.000000	1.000000e+09	5.74261818	5.93322974	5.83792396	0.000000000000e+00
10.000000	1.000000e+09	5.93322974	6.12384129	6.02853551	0.000000000000e+00
10.000000	1.000000e+09	6.12384129	6.31445285	6.21914707	0.000000000000e+00
10.000000	1.000000e+09	6.31445285	6.50506441	6.40975863	0.000000000000e+00
10.000000	1.000000e+09	6.50506441	6.69567597	6.60037019	0.000000000000e+00
10.000000	1.000000e+09	6.69567597	6.88628752	6.79098174	0.000000000000e+00
10.000000	1.000000e+09	6.88628752	7.07689908	6.98159330	0.000000000000e+00
10.000000	1.000000e+09	7.07689908	7.26751064	7.17220486	0.000000000000e+00
10.000000	1.000000e+09	7.26751064	7.45812219	7.36281642	0.000000000000e+00
10.000000	1.000000e+09	7.45812219	7.64873375	7.55342797	0.000000000000e+00
10.000000	1.000000e+09	7.64873375	7.83934531	7.74403953	0.000000000000e+00
10.000000	1.000000e+09	7.83934531	8.02995687	7.93465109	0.000000000000e+00
10.000000	1.000000e+10	-26.28012345	-26.08951190	-26.18481767	0.000000000000e+00
10.000000	1.000000e+10	-26.08951190	-25.89890034	-25.99420612	0.000000000000e+00
10.000000	1.000000e+10	-25.89890034	-25.70828878	-25.80359456	0.000000000000e+00
10.000000	1.000000e+10	-25.70828878	-25.51767722	-25.61298300	0.000000000000e+00
10.000000	1.000000e+10	-25.51767722	-25.32706567	-25.42237144	0.000000000000e+00
10.000000	1.000000e+10	-25.32706567	-25.13645411	-25.23175989	0.000000000000e+00
10.000000	1.000000e+10	-25.13645411	-24.94584255	-25.04114833	0.000000000000e+00
10.000000	1.000000e+10	-24.94584255	-24.75523099	-24.85053677	0.000000000000e+00
10.000000	1.000000e+10	-24.75523099	-24.56461944	-24.65992522	0.000000000000e+00
10.000000	1.000000e+10	-24.56461944	-24.37400788	-24.46931366	0.000000000000e+00
10.000000	1.000000e+10	-24.37400788	-24.18339632	-24.27870210	0.000000000000e+00
10.000000	1.000000e+10	-24.18339632	-23.99278476	-24.08809054	0.000000000000e+00
10.000000	1.000000e+10	-23.99278476	-23.80217321	-23.89747899	0.000000000000e+00
10.000000	1.000000e+10	-23.80217321	-23.61156165	-23.70686743	0.000000000000e+00
10.000000	1.000000e+10	-23.61156165	-23.42095009	-23.51625587	0.000000000000e+00
10.000000	1.000000e+10	-23.42095009	-23.23033854	-23.32564431	0.000000000000e+00
10.000000	1.000000e+10	-23.23033854	-23.03972698	-23.13503276	0.000000000000e+00
10.000000	1.000000e+10	-23.03972698	-22.84911542	-22.94442120	0.000000000000e+00
10.000000	1.000000e+10	-22.84911542	-22.65850386	-22.75380964	0.000000000000e+00
10.000000	1.000000e+10	-22.65850386	-22.46789231	-22.56319808	0.000000000000e+00
10.000000	1.000000e+10	-22.46789231	-22.27728075	-22.37258653	0.000000000000e+00
10.000000	1.000000e+10	-22.27728075	-22.08666919	-22.18197497	0.000000000000e+00
10.000000	1.000000e+10	-22.08666919	-21.89605763	-21.99136341	0.000000000000e+00
10.000000	1.000000e+10	-21.89605763	-21.70544608	-21.80075186	0.000000000000e+00
10.000000	1.000000e+10	-21.70544608	-21.51483452	-21.61014030	0.000000000000e+00
10.000000	1.000000e+10	-21.51483452	-21.32422296	-21.41952874	0.000000000000e+00
10.000000	1.000000e+10	-21.32422296	-21.13361140	-21.22891718	0.000000000000e+00
10.000000	1.000000e+10	-21.13361140	-20.94299985	-21.03830563	0.000000000000e+00
10.000000	1.000000e+10	-20.94299985	-20.75238829	-20.84769407	0.000000000000e+00
10.000000	1.000000e+10	-20.75238829	-20.56177673	-20.65708251	0.000000000000e+00
10.000000	1.000000e+10	-20.56177673	-20.37116518	-20.46647095	0.000000000000e+00
10.000000	1.000000e+10	-20.37116518	-20.18055362	-20.27585940	0.000000000000e+00
10.000000	1.000000e+10	-20.18055362	-19.98994206	-20.08524784	0.000000000000e+00
10.000000	1.000000e+10	-19.98994206	-19.79933050	-19.89463628	0.000000000000e+00
10.000000	1.000000e+10	-19.79933050	-19.60871895	-19.70402472	0.000000000000e+00
10.000000	1.000000e+10	-19.60871895	-19.41810739	-19.51341317	0.000000000000e+00
10.000000	1.000000e+10	-19.41810739	-19.22749583	-19.32280161	0.000000000000e+00
10.000000	1.000000e+10	-19.22749583	-19.03688427	-19.13219005	5.246292585980e-06
10.000000	1.000000e+10	-19.03688427	-18.84627272	-18.94157850	3.147775551588e-05
10.000000	1.000000e+10	-18.84627272	-18.65566116	-18.75096694	2.623146292990e-05
10.000000	1.000000e+10	-18.65566116	-18.46504960	-18.56035538	9.967955913363e-05
10.000000	1.000000e+10	-18.46504960	-18.27443804	-18.36974382	2.937923848149e-04
10.000000	1.000000e+10	-18.27443804	-18.08382649	-18.17913227	1.175169539260e-03
10.000000	1.000000e+10	-18.08382649	-17.89321493	-17.98852071	3.903241683969e-03
10.000000	1.000000e+10	-17.89321493	-17.70260337	-17.79790915	1.349871082373e-02
10.000000	1.000000e+10	-17.70260337	-17.51199182	-17.60729759	4.477186092876e-02
10.000000	1.000000e+10	-17.51199182	-17.32138026	-17.41668604	1.323114990184e-01
10.000000	1.000000e+10	-17.32138026	-17.13076870	-17.22607448	3.081567339153e-01
10.000000	1.000000e+10	-17.13076870	-16.94015714	-17.03546292	5.454150698237e-01
10.000000	1.000000e+10	-16.94015714	-16.74954559	-16.84485136	7.464425091333e-01
10.000000	1.000000e+10	-16.74954559	-16.55893403	-16.65423981	8.171520406072e-01
10.000000	1.000000e+10	-16.55893403	-16.36832247	-16.46362825	7.393652604348e-01
10.000000	1.000000e+10	-16.36832247	-16.17771091	-16.27301669	5.752349968824e-01
10.000000	1.000000e+10	-16.17771091	-15.98709936	-16.08240514	4.076631653936e-01
10.000000	1.000000e+10	-15.98709936	-15.79648780	-15.89179358	2.862639549540e-01
10.000000	1.000000e+10	-15.79648780	-15.60587624	-15.70118202	2.293364341036e-01
10.000000	1.000000e+10	-15.60587624	-15.41526469	-15.51057046	1.869883603495e-01
10.000000	1.000000e+10	-15.41526469	-15.22465313	-15.31995891	1.124437889953e-01
10.000000	1.000000e+10	-15.22465313	-15.03404157	-15.12934735	5.193305030862e-02
10.000000	1.000000e+10	-15.03404157	-14.84343001	-14.93873579	2.278464870091e-02
10.000000	1.000000e+10	-14.84343001	-14.65281846	-14.74812423	1.054504809782e-02
10.000000	1.000000e+10	-14.65281846	-14.46220690	-14.55751268	4.994470541853e-03
10.000000	1.000000e+10	-14.46220690	-14.27159534	-14.36690112	2.628392585576e-03
10.000000	1.000000e+10	-14.27159534	-14.08098378	-14.17628956	1.264356513221e-03
10.000000	1.000000e+10	-14.08098378	-13.89037223	-13.98567801	6.925106213494e-04
10.000000	1.000000e+10	-13.89037223	-13.69976067	-13.79506645	3.934719439485e-04
10.000000	1.000000e+10	-13.69976067	-13.50914911	-13.60445489	1.731276553374e-04
10.000000	1.000000e+10	-13.50914911	-13.31853755	-13.41384333	1.049258517196e-04
10.000000	1.000000e+10	-13.31853755	-13.12792600	-13.22323178	2.098517034392e-05
10.000000	1.000000e+10	-13.12792600	-12.93731444	-13.03262022	5.246292585980e-05
10.000000	1.000000e+10	-12.93731444	-12.74670288	-12.84200866	3.672404810186e-05
10.000000	1.000000e+10	-12.74670288	-12.55609133	-12.65139710	2.098517034392e-05
10.000000	1.000000e+10	-12.55609133	-12.36547977	-12.46078555	1.573887775794e-05
10.000000	1.000000e+10	-12.36547977	-12.17486821	-12.27017399	1.049258517196e-05
10.000000	1.000000e+10	-12.17486821	-11.98425665	-12.07956243	0.000000000000e+00
10.000000	1.000000e+10	-11.98425665	-11.79364510	-11.88895087	1.049258517196e-05
10.000000	1.000000e+10	-11.79364510	-11.60303354	-11.69833932	5.246292585980e-06
10.000000	1.000000e+10	-11.60303354	-11.41242198	-11.50772776	5.246292585980e-06
10.000000	1.000000e+10	-11.41242198	-11.22181042	-11.31711620	0.000000000000e+00
10.000000	1.000000e+10	-11.22181042	-11.03119887	-11.12650465	0.000000000000e+00
10.000000	1.000000e+10	-11.03119887	-10.84058731	-10.93589309	0.000000000000e+00
10.000000	1.000000e+10	-10.84058731	-10.64997575	-10.74528153	0.000000000000e+00
10.000000	1.000000e+10	-10.64997575	-10.45936419	-10.55466997	0.000000000000e+00
10.000000	1.000000e+10	-10.45936419	-10.26875264	-10.36405842	0.000000000000e+00
10.000000	1.000000e+10	-10.26875264	-10.07814108	-10.17344686	0.000000000000e+00
10.000000	1.000000e+10	-10.07814108	-9.88752952	-9.98283530	0.000000000000e+00
10.000000	1.000000e+10	-9.88752952	-9.69691797	-9.79222374	0.000000000000e+00
10.000000	1.000000e+10	-9.69691797	-9.50630641	-9.60161219	0.000000000000e+00
10.000000	1.000000e+10	-9.50630641	-9.31569485	-9.41100063	0.000000000000e+00
10.000000	1.000000e+10	-9.31569485	-9.12508329	-9.22038907	0.000000000000e+00
10.000000	1.000000e+10	-9.12508329	-8.93447174	-9.02977751	0.000000000000e+00
10.000000	1.000000e+10	-8.93447174	-8.74386018	-8.83916596	0.000000000000e+00
10.000000	1.000000e+10	-8.74386018	-8.55324862	-8.64855440	0.000000000000e+00
10.000000	1.000000e+10	-8.55324862	-8.36263706	-8.45794284	0.000000000000e+00
10.000000	1.000000e+10	-8.36263706	-8.17202551	-8.26733129	0.000000000000e+00
10.000000	1.000000e+10	-8.17202551	-7.98141395	-8.07671973	0.000000000000e+00
10.000000	1.000000e+10	-7.98141395	-7.79080239	-7.88610817	0.000000000000e+00
10.000000	1.000000e+10	-7.79080239	-7.60019083	-7.69549661	0.000000000000e+00
10.000000	1.000000e+10	-7.60019083	-7.40957928	-7.50488506	0.000000000000e+00
10.000000	1.000000e+10	-7.40957928	-7.21896772	-7.31427350	0.000000000000e+00
10.000000	1.000000e+10	-7.21896772	-7.02835616	-7.12366194	0.000000000000e+00
10.000000	1.000000e+10	-7.02835616	-6.83774461	-6.93305038	0.000000000000e+00
10.000000	1.000000e+10	-6.83774461	-6.64713305	-6.74243883	0.000000000000e+00
10.000000	1.000000e+10	-6.64713305	-6.45652149	-6.55182727	0.000000000000e+00
10.000000	1.000000e+10	-6.45652149	-6.26590993	-6.36121571	0.000000000000e+00
10.000000	1.000000e+10	-6.26590993	-6.07529838	-6.17060415	0.000000000000e+00
10.000000	1.000000e+10	-6.07529838	-5.88468682	-5.97999260	0.000000000000e+00
10.000000	1.000000e+10	-5.88468682	-5.69407526	-5.78938104	0.000000000000e+00
10.000000	1.000000e+10	-5.69407526	-5.50346370	-5.59876948	0.000000000000e+00
10.000000	1.000000e+10	-5.50346370	-5.31285215	-5.40815793	0.000000000000e+00
10.000000	1.000000e+10	-5.31285215	-5.12224059	-5.21754637	0.000000000000e+00
10.000000	1.000000e+10	-5.12224059	-4.93162903	-5.02693481	0.000000000000e+00
10.000000	1.000000e+10	-4.93162903	-4.74101747	-4.83632325	0.000000000000e+00
10.000000	1.000000e+10	-4.74101747	-4.55040592	-4.64571170	0.000000000000e+00
10.000000	1.000000e+10	-4.55040592	-4.35979436	-4.45510014	0.000000000000e+00
10.000000	1.000000e+10	-4.35979436	-4.16918280	-4.26448858	0.000000000000e+00
10.000000	1.000000e+10	-4.16918280	-3.97857125	-4.07387702	0.000000000000e+00
10.000000	1.000000e+10	-3.97857125	-3.78795969	-3.88326547	0.000000000000e+00
10.000000	1.000000e+10	-3.78795969	-3.59734813	-3.69265391	0.000000000000e+00
10.000000	1.000000e+10	-3.59734813	-3.40673657	-3.50204235	0.000000000000e+00
10.000000	1.000000e+10	-3.40673657	-3.21612502	-3.31143079	0.000000000000e+00
10.000000	1.000000e+10	-3.21612502	-3.02551346	-3.12081924	0.000000000000e+00
10.000000	1.000000e+10	-3.02551346	-2.83490190	-2.93020768	0.000000000000e+00
10.000000	1.000000e+10	-2.83490190	-2.64429034	-2.73959612	0.000000000000e+00
10.000000	1.000000e+10	-2.64429034	-2.45367879	-2.54898457	0.000000000000e+00
10.000000	1.000000e+10	-2.45367879	-2.26306723	-2.35837301	0.000000000000e+00
10.000000	1.000000e+10	-2.26306723	-2.07245567	-2.16776145	0.000000000000e+00
10.000000	1.000000e+10	-2.07245567	-1.88184411	-1.97714989	0.000000000000e+00
10.000000	1.000000e+10	-1.88184411	-1.69123256	-1.78653834	0.000000000000e+00
10.000000	1.000000e+10	-1.69123256	-1.50062100	-1.59592678	0.000000000000e+00
10.000000	1.000000e+10	-1.50062100	-1.31000944	-1.40531522	0.000000000000e+00
10.000000	1.000000e+10	-1.31000944	-1.11939789	-1.21470366	0.000000000000e+00
10.000000	1.000000e+10	-1.11939789	-0.92878633	-1.02409211	0.000000000000e+00
10.000000	1.000000e+10	-0.92878633	-0.73817477	-0.83348055	0.000000000000e+00
10.000000	1.000000e+10	-0.73817477	-0.54756321	-0.64286899	0.000000000000e+00
10.000000	1.000000e+10	-0.54756321	-0.35695166	-0.45225743	0.000000000000e+00
10.000000	1.000000e+10	-0.35695166	-0.16634010	-0.26164588	0.000000000000e+00
10.000000	1.000000e+10	-0.16634010	0.02427146	-0.07103432	0.000000000000e+00
10.000000	1.000000e+10	0.02427146	0.21488302	0.11957724	0.000000000000e+00
10.000000	1.000000e+10	0.21488302	0.40549457	0.31018879	0.000000000000e+00
10.000000	1.000000e+10	0.40549457	0.59610613	0.50080035	0.000000000000e+00
10.000000	1.000000e+10	0.59610613	0.78671769	0.69141191	0.000000000000e+00
10.000000	1.000000e+10	0.78671769	0.97732925	0.88202347	0.000000000000e+00
10.000000	1.000000e+10	0.97732925	1.16794080	1.07263502	0.000000000000e+00
10.000000	1.000000e+10	1.16794080	1.35855236	1.26324658	0.000000000000e+00
10.000000	1.000000e+10	1.35855236	1.54916392	1.45385814	0.000000000000e+00
10.000000	1.000000e+10	1.54916392	1.73977547	1.64446970	0.000000000000e+00
10.000000	1.000000e+10	1.73977547	1.93038703	1.83508125	0.000000000000e+00
10.000000	1.000000e+10	1.93038703	2.12099859	2.02569281	0.000000000000e+00
10.000000	1.000000e+10	2.12099859	2.31161015	2.21630437	0.000000000000e+00
10.000000	1.000000e+10	2.31161015	2.50222170	2.40691593	0.000000000000e+00
10.000000	1.000000e+10	2.50222170	2.69283326	2.59752748	0.000000000000e+00
10.000000	1.000000e+10	2.69283326	2.88344482	2.78813904	0.000000000000e+00
10.000000	1.000000e+10	2.88344482	3.07405638	2.97875060	0.000000000000e+00
10.000000	1.000000e+10	3.07405638	3.26466793	3.16936215	0.000000000000e+00
10.000000	1.000000e+10	3.26466793	3.45527949	3.35997371	0.000000000000e+00
10.000000	1.000000e+10	3.45527949	3.64589105	3.55058527	0.000000000000e+00
10.000000	1.000000e+10	3.64589105	3.83650261	3.74119683	0.000000000000e+00
10.000000	1.000000e+10	3.83650261	4.02711416	3.93180838	0.000000000000e+00
10.000000	1.000000e+10	4.02711416	4.21772572	4.12241994	0.000000000000e+00
10.000000	1.000000e+10	4.21772572	4.40833728	4.31303150	0.000000000000e+00
10.000000	1.000000e+10	4.40833728	4.59894883	4.50364306	0.000000000000e+00
10.000000	1.000000e+10	4.59894883	4.78956039	4.69425461	0.000000000000e+00
10.000000	1.000000e+10	4.78956039	4.98017195	4.88486617	0.000000000000e+00
10.000000	1.000000e+10	4.98017195	5.17078351	5.07547773	0.000000000000e+00
10.000000	1.000000e+10	5.17078351	5.36139506	5.26608929	0.000000000000e+00
10.000000	1.000000e+10	5.36139506	5.55200662	5.45670084	0.000000000000e+00
10.000000	1.000000e+10	5.55200662	5.74261818	5.64731240	0.000000000000e+00
10.000000	1.000000e+10	5.74261818	5.93322974	5.83792396	0.000000000000e+00
10.000000	1.000000e+10	5.93322974	6.12384129	6.02853551	0.000000000000e+00
10.000000	1.000000e+10	6.12384129	6.31445285	6.21914707	0.000000000000e+00
10.000000	1.000000e+10	6.31445285	6.50506441	6.40975863	0.000000000000e+00
10.000000	1.000000e+10	6.50506441	6.69567597	6.60037019	0.000000000000e+00
10.000000	1.000000e+10	6.69567597	6.88628752	6.79098174	0.000000000000e+00
10.000000	1.000000e+10	6.88628752	7.07689908	6.98159330	0.000000000000e+00
10.000000	1.000000e+10	7.07689908	7.26751064	7.17220486	0.000000000000e+00
10.000000	1.000000e+10	7.26751064	7.45812219	7.36281642	0.000000000000e+00
10.000000	1.000000e+10	7.45812219	7.64873375	7.55342797	0.000000000000e+00
10.000000	1.000000e+10	7.64873375	7.83934531	7.74403953	0.000000000000e+00
