bin_left	bin_right	bin_center	total_weighted_count	phi	frac_8_8	frac_8_9	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12
-4.00000000	-3.50000000	-3.75000000	7.756224756921e-04	1.551244951384e-03	9.936276190255e-01	6.372380974329e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.50000000	-3.00000000	-3.25000000	4.762662053293e-04	9.525324106585e-04	9.917072330865e-01	8.292766913724e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.00000000	-2.50000000	-2.75000000	2.463362186833e-04	4.926724373666e-04	9.919415576338e-01	8.058442367511e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.50000000	-2.00000000	-2.25000000	2.334826321952e-04	4.669652643905e-04	1.000000000001e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.00000000	-1.50000000	-1.75000000	1.299771609686e-04	2.599543219373e-04	9.941968627092e-01	4.493065523182e-03	1.310071764021e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.50000000	-1.00000000	-1.25000000	6.775217749833e-05	1.355043549967e-04	9.999999999967e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.00000000	-0.50000000	-0.75000000	6.197429552635e-05	1.239485910527e-04	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-0.50000000	0.00000000	-0.25000000	1.743993654624e-05	3.487987309247e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.00000000	0.50000000	0.25000000	6.367636071980e-06	1.273527214396e-05	1.000000000035e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.50000000	1.00000000	0.75000000	7.652212724141e-06	1.530442544828e-05	9.999999999710e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.00000000	1.50000000	1.25000000	1.126043544741e-05	2.252087089483e-05	1.000000000020e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.50000000	2.00000000	1.75000000	1.474426854009e-05	2.948853708018e-05	9.999999999849e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	2.50000000	2.25000000	5.215215296950e-06	1.043043059390e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
